loan_id,age,income,employment_status,loan_amount,interest_rate,loan_term,credit_score,past_due_payments,on_time_payments,collateral,loan_type,default
4541,42,106445,Employed,31830,10.11,60,500,5,43,None,Personal,0
4542,63,103044,Unemployed,36310,14.66,60,418,7,35,Vehicle,Home,0
4543,33,76881,Self-Employed,45300,17.01,36,660,2,42,Property,Home,1
4544,38,59725,Unemployed,14671,17.85,48,802,4,5,None,Home,1
4545,52,44885,Self-Employed,35891,8.62,12,750,0,39,Property,Home,0
4546,27,98838,Employed,8702,17.18,60,601,5,44,None,Business,1
4547,33,100744,Employed,6161,15.63,36,830,2,8,Vehicle,Auto,0
4548,33,87477,Self-Employed,11065,6.87,24,522,1,26,None,Personal,0
4549,39,38874,Employed,27588,8.67,24,648,1,9,Property,Business,1
4550,37,86042,Employed,26548,5.66,12,631,0,5,Vehicle,Personal,0
4551,51,104496,Employed,14599,12.75,24,806,7,41,Property,Auto,0
4552,53,46467,Unemployed,43693,6.91,12,428,1,40,Property,Business,1
4553,57,82239,Self-Employed,22256,5.22,48,345,1,36,Property,Business,1
4554,36,146958,Self-Employed,14353,10.19,36,543,5,21,Vehicle,Home,0
4555,50,106368,Self-Employed,47498,17.57,36,326,2,24,None,Auto,0
4556,45,122954,Employed,13292,7.52,24,443,0,6,None,Business,0
4557,46,110399,Self-Employed,6746,9.29,12,826,9,13,None,Business,1
4558,51,80085,Employed,18206,15.17,12,824,3,44,Vehicle,Personal,0
4559,52,128985,Employed,47594,10.29,24,540,9,40,None,Auto,1
4560,60,108051,Unemployed,12178,9.04,60,571,6,36,None,Business,1
4561,35,81139,Self-Employed,29375,16.01,36,492,8,11,None,Home,1
4562,26,38467,Self-Employed,8005,14.6,36,658,1,47,None,Home,1
4563,51,69045,Self-Employed,43432,5.96,24,614,4,6,Property,Home,1
4564,53,91052,Unemployed,9930,8.27,48,841,3,26,None,Personal,0
4565,44,65063,Employed,38158,5.88,24,730,6,48,Vehicle,Auto,0
4566,22,143415,Employed,22705,13.16,48,552,8,27,None,Business,0
4567,49,96800,Unemployed,27056,17.14,24,494,1,16,Property,Home,1
4568,34,119228,Unemployed,36701,10.75,36,584,9,44,None,Business,0
4569,32,135779,Self-Employed,39113,11.05,48,829,5,39,None,Personal,0
4570,39,128478,Employed,30802,10.23,60,302,8,23,None,Business,0
4571,49,39058,Employed,3914,10.64,60,811,0,15,None,Business,0
4572,42,36257,Employed,36687,9.1,60,460,6,9,None,Business,1
4573,40,104555,Self-Employed,48801,14.31,60,764,4,36,Property,Auto,1
4574,53,77212,Employed,13303,17.2,60,630,3,14,Property,Auto,0
4575,32,55273,Employed,19414,14.11,60,486,2,13,Property,Home,0
4576,59,80025,Self-Employed,47901,7.35,60,712,1,44,Property,Business,0
4577,31,55456,Employed,17987,14.24,36,597,7,49,None,Auto,1
4578,62,107042,Unemployed,7768,6.91,12,391,9,20,Property,Home,1
4579,53,36222,Unemployed,23096,16.14,24,388,2,10,None,Home,0
4580,24,121359,Self-Employed,12175,10.2,36,377,5,36,None,Business,0
4581,43,38860,Employed,9393,5.78,12,535,2,47,Vehicle,Personal,0
4582,25,34593,Unemployed,15900,10.96,60,713,5,18,Property,Home,0
4583,62,22413,Employed,34831,8.28,24,504,2,37,None,Auto,1
4584,34,21454,Unemployed,25065,13.4,60,516,6,38,None,Personal,1
4585,60,67352,Unemployed,41573,9.33,24,342,7,7,Property,Auto,0
4586,25,122527,Self-Employed,3228,5.12,36,733,5,29,None,Auto,0
4587,46,95340,Self-Employed,6708,14.8,48,435,0,37,Property,Business,1
4588,33,26925,Unemployed,10461,7.48,48,727,0,31,Vehicle,Home,0
4589,37,118438,Self-Employed,16647,8.52,36,616,6,25,Vehicle,Auto,0
4590,36,60644,Self-Employed,13109,5.53,48,785,1,21,Property,Personal,0
4591,51,22832,Self-Employed,35362,6.41,36,669,0,41,Vehicle,Personal,0
4592,34,25486,Unemployed,21327,14.85,24,483,7,8,Vehicle,Business,0
4593,23,20811,Employed,14035,15.38,36,459,7,27,Property,Home,1
4594,51,101284,Employed,17557,15.27,24,826,4,9,Vehicle,Auto,0
4595,58,55011,Self-Employed,46015,14.46,48,610,7,38,None,Business,0
4596,59,109201,Unemployed,11421,9.79,24,344,9,44,None,Personal,1
4597,44,65859,Employed,49252,8.28,60,504,8,12,None,Personal,1
4598,29,139814,Employed,12544,8.56,60,421,1,31,Vehicle,Business,0
4599,58,71010,Unemployed,44850,9.23,48,419,4,6,None,Home,1
4600,34,36975,Unemployed,18606,5.13,36,450,2,10,Vehicle,Personal,0
4601,47,72057,Employed,12968,12.42,36,444,9,6,None,Auto,1
4602,34,69821,Employed,43330,10.43,36,757,3,43,Vehicle,Auto,0
4603,45,125221,Employed,29025,12.26,60,537,9,34,Property,Auto,0
4604,29,57403,Unemployed,21919,11.45,60,464,7,16,Property,Home,0
4605,47,21903,Unemployed,5291,13.23,24,762,6,26,Property,Personal,0
4606,37,106121,Employed,29181,7.71,60,845,0,49,Property,Business,0
4607,55,52507,Self-Employed,28268,12.33,12,668,3,29,Vehicle,Home,0
4608,29,53049,Unemployed,47983,12.33,36,676,9,26,Vehicle,Business,1
4609,64,135939,Unemployed,43464,7.09,36,304,8,41,Vehicle,Home,0
4610,22,46360,Unemployed,21014,16.9,48,723,1,46,None,Personal,0
4611,57,81247,Unemployed,20933,7.29,48,480,3,25,Property,Auto,0
4612,26,129230,Unemployed,6061,15.07,48,533,9,29,None,Personal,0
4613,43,74414,Self-Employed,4588,13.37,24,467,5,6,Property,Home,1
4614,35,82055,Employed,15969,9.34,48,586,9,9,Vehicle,Personal,1
4615,33,130142,Employed,15465,11.51,24,350,3,25,None,Auto,0
4616,22,79131,Unemployed,28038,13.97,24,610,4,19,None,Auto,1
4617,41,36747,Employed,6750,11.61,60,734,9,37,Vehicle,Personal,0
4618,56,34434,Self-Employed,33230,6.25,24,493,8,42,Vehicle,Home,1
4619,22,140771,Employed,9630,17.02,24,424,7,41,None,Home,0
4620,36,77846,Employed,28510,6.38,36,397,3,46,None,Auto,0
4621,52,94917,Employed,25573,9.9,60,688,2,9,None,Business,0
4622,56,136009,Self-Employed,17434,8.67,12,667,0,24,Property,Home,0
4623,60,89419,Employed,48880,14.67,36,625,2,7,Vehicle,Home,1
4624,30,39365,Employed,47757,10.26,60,304,0,8,Vehicle,Home,0
4625,31,149863,Unemployed,16528,17.64,60,741,6,11,Vehicle,Business,0
4626,32,39561,Self-Employed,28189,13.61,12,386,7,49,None,Auto,1
4627,28,56057,Unemployed,26916,14.01,48,449,1,45,Vehicle,Business,1
4628,36,32169,Employed,17113,7.74,48,770,2,30,Vehicle,Auto,0
4629,27,36293,Self-Employed,27170,16.69,36,382,1,45,Vehicle,Business,0
4630,54,85277,Unemployed,30200,10.87,48,394,5,13,Vehicle,Home,1
4631,21,140354,Self-Employed,45864,8.13,36,492,0,47,Vehicle,Business,0
4632,48,136047,Self-Employed,17185,17.22,24,318,2,31,Vehicle,Auto,1
4633,30,56008,Self-Employed,39556,12.26,12,317,2,46,None,Business,1
4634,25,146193,Employed,41364,14.89,36,565,5,46,None,Auto,1
4635,58,49324,Employed,32273,12.74,48,577,5,31,None,Home,1
4636,21,107056,Unemployed,41711,10.7,24,848,2,27,Property,Personal,0
4637,64,149166,Unemployed,3529,8.01,60,733,8,40,Property,Business,0
4638,24,54488,Self-Employed,15993,6.1,48,805,0,25,Vehicle,Home,0
4639,42,44293,Unemployed,19941,11.7,12,549,3,12,Property,Home,0
4640,25,38693,Employed,46003,5.42,12,326,2,5,Vehicle,Personal,1
4641,37,82566,Unemployed,43597,8.14,36,343,4,47,None,Personal,1
4642,63,57232,Employed,37507,14.47,36,496,4,15,None,Auto,0
4643,22,23840,Employed,27725,15.8,36,630,5,20,Vehicle,Home,1
4644,45,96908,Self-Employed,44440,6.35,12,397,9,17,Property,Auto,0
4645,22,85575,Unemployed,10075,15.04,48,711,3,32,None,Home,0
4646,39,143738,Unemployed,9610,10.39,48,611,2,18,Property,Auto,0
4647,49,65143,Self-Employed,12267,14.93,24,776,9,47,Vehicle,Business,0
4648,30,34621,Self-Employed,47942,13.47,24,388,0,30,None,Personal,0
4649,26,106777,Employed,44081,9.45,12,361,3,16,Vehicle,Auto,0
4650,53,113267,Employed,49016,13.27,60,563,4,33,None,Personal,1
4651,21,112502,Employed,49685,13.6,12,642,9,10,None,Personal,0
4652,60,118946,Unemployed,3252,5.69,24,585,6,37,None,Personal,0
4653,26,24710,Self-Employed,33226,16.69,12,818,6,21,None,Personal,1
4654,26,51611,Employed,8371,8.57,24,418,0,21,Property,Home,0
4655,26,141045,Unemployed,9708,17.8,60,845,3,34,None,Personal,0
4656,46,109848,Unemployed,8919,12.41,60,518,2,36,Vehicle,Auto,0
4657,29,83883,Self-Employed,16699,14.44,12,367,6,18,Property,Home,0
4658,64,120324,Self-Employed,10024,15.69,60,346,0,13,Vehicle,Home,0
4659,38,135635,Unemployed,47010,5.46,36,531,7,16,Property,Auto,1
4660,57,130762,Employed,33301,17.57,12,667,6,6,None,Personal,0
4661,54,25503,Employed,11051,6.73,60,668,8,9,Vehicle,Business,1
4662,46,82252,Unemployed,39808,11.13,36,482,3,42,Property,Home,0
4663,62,141862,Self-Employed,5343,15.7,48,416,3,7,None,Business,1
4664,61,27812,Unemployed,28177,7.75,48,680,5,6,Property,Auto,1
4665,28,147718,Self-Employed,29505,14.23,12,551,1,48,Property,Auto,1
4666,24,22988,Employed,49697,9.42,60,720,9,6,Vehicle,Auto,1
4667,46,42400,Unemployed,48668,5.35,24,354,9,5,None,Personal,1
4668,64,138149,Employed,26242,9.86,36,816,3,36,None,Personal,0
4669,47,61980,Self-Employed,23719,5.64,60,594,7,46,None,Personal,1
4670,56,87268,Employed,28075,10.42,60,806,1,14,Vehicle,Personal,0
4671,26,140616,Employed,27086,10.18,60,809,8,34,Vehicle,Business,0
4672,38,22079,Employed,46461,12.22,12,365,8,20,Vehicle,Home,1
4673,56,89904,Unemployed,20022,10.74,12,547,2,9,Vehicle,Home,0
4674,53,86610,Self-Employed,38979,7.22,48,691,0,7,Property,Auto,0
4675,26,24341,Self-Employed,17929,8.61,12,655,0,45,Vehicle,Personal,0
4676,21,75715,Unemployed,44654,17.9,60,539,7,34,Vehicle,Business,0
4677,37,54234,Unemployed,5971,16.85,48,784,2,43,None,Auto,0
4678,50,44997,Unemployed,12867,17.73,48,772,5,12,Property,Personal,1
4679,54,125990,Self-Employed,5394,14.91,48,782,7,16,None,Personal,1
4680,41,78810,Self-Employed,6224,7.58,12,540,1,21,None,Personal,1
4681,49,87801,Self-Employed,8924,14.87,48,709,5,43,Vehicle,Personal,0
4682,49,32037,Employed,15708,16.03,36,376,1,5,Property,Business,0
4683,53,69696,Unemployed,5019,11.5,24,729,9,8,Vehicle,Business,1
4684,52,85384,Self-Employed,23601,6.8,24,634,9,19,None,Auto,1
4685,24,115781,Unemployed,32244,17.21,60,465,8,23,Property,Home,1
4686,37,78986,Employed,26804,7.93,24,457,5,33,None,Home,0
4687,26,57542,Unemployed,46601,12.65,36,347,0,26,Vehicle,Home,1
4688,54,142639,Employed,36910,6.93,24,828,7,14,Vehicle,Business,0
4689,62,127201,Self-Employed,30029,15.64,60,317,2,9,Property,Personal,1
4690,45,144015,Unemployed,20361,5.74,60,704,3,47,Property,Auto,0
4691,24,61952,Employed,38926,5.62,12,411,3,28,Property,Home,1
4692,27,106565,Self-Employed,37301,9.95,60,777,6,42,Vehicle,Home,1
4693,57,146156,Unemployed,30782,14.23,48,495,5,27,Property,Business,0
4694,30,63156,Self-Employed,48902,14.81,12,368,9,47,Property,Home,0
4695,59,40200,Unemployed,1342,15.3,60,775,8,23,Property,Home,0
4696,53,57503,Unemployed,41440,9.21,60,660,9,32,Vehicle,Home,0
4697,58,133630,Employed,6347,9.58,24,700,8,44,Vehicle,Auto,0
4698,45,118264,Unemployed,15070,7.17,36,305,6,34,Property,Business,0
4699,38,55444,Employed,26063,17.7,36,802,5,18,Property,Home,1
4700,36,43860,Employed,36726,17.66,36,570,6,44,Vehicle,Auto,1
4701,60,105322,Unemployed,38104,11.26,36,344,4,12,Property,Auto,0
4702,62,108661,Self-Employed,45305,6.26,36,799,9,47,None,Home,1
4703,47,61088,Self-Employed,7086,13.28,60,782,5,28,None,Home,0
4704,30,124588,Unemployed,2025,14.72,60,634,8,30,None,Personal,0
4705,59,58307,Employed,23591,16.56,24,420,5,6,Property,Personal,1
4706,50,140773,Self-Employed,30181,15.04,24,563,3,13,None,Personal,0
4707,28,97809,Unemployed,19190,7.6,36,456,2,43,Property,Home,0
4708,27,72685,Self-Employed,30356,15.72,36,646,5,25,Property,Personal,0
4709,64,148313,Employed,28498,11.48,60,698,2,5,None,Auto,0
4710,53,42310,Unemployed,4342,13.07,60,354,0,24,Property,Auto,0
4711,51,147447,Unemployed,30745,6.09,60,469,9,6,Property,Business,0
4712,49,93347,Employed,34083,17.54,12,688,9,9,Property,Business,0
4713,32,79148,Unemployed,12410,17.89,24,481,3,15,Property,Personal,1
4714,55,101292,Unemployed,42778,7.05,24,803,1,17,Property,Auto,1
4715,22,114707,Self-Employed,12052,17.14,12,663,9,22,Property,Home,0
4716,43,54545,Employed,31132,14.53,24,617,0,44,None,Auto,0
4717,43,45918,Unemployed,5999,7.62,12,774,4,40,Vehicle,Business,1
4718,26,95047,Unemployed,21899,17.13,24,388,2,13,None,Home,0
4719,32,63342,Employed,13442,7.24,36,811,5,23,Property,Auto,0
4720,58,117451,Self-Employed,40126,6.07,12,570,2,36,Property,Auto,1
4721,48,87234,Employed,7877,12.84,12,739,7,39,Property,Personal,0
4722,33,39377,Employed,48209,13.22,60,772,7,14,Property,Business,0
4723,24,87558,Self-Employed,39504,8.43,24,524,0,38,None,Auto,0
4724,29,129653,Self-Employed,2467,7.77,12,496,4,6,Vehicle,Business,1
4725,38,121320,Self-Employed,29372,16.65,24,497,5,48,Property,Personal,0
4726,57,139398,Unemployed,6463,5.04,24,331,5,9,Property,Business,1
4727,37,88607,Unemployed,24411,10.89,12,818,4,43,Property,Business,0
4728,39,102786,Self-Employed,29615,7.89,12,771,2,19,Property,Business,0
4729,35,57057,Employed,33246,8.78,24,301,7,36,Property,Home,1
4730,56,24513,Employed,17822,15.22,48,697,7,30,Property,Auto,1
4731,56,21462,Self-Employed,23574,10.73,60,518,2,28,Property,Business,1
4732,48,41299,Unemployed,33949,10.22,60,684,7,18,None,Personal,0
4733,30,23204,Employed,27825,12.79,48,764,9,11,None,Business,1
4734,51,56030,Unemployed,5170,9.17,36,717,2,18,Property,Home,0
4735,36,118395,Unemployed,25634,9.68,12,742,3,5,Property,Business,0
4736,64,97167,Self-Employed,49736,9.91,48,692,0,26,None,Auto,0
4737,24,42532,Employed,31281,12.84,12,401,1,17,None,Auto,1
4738,53,85686,Unemployed,2125,11.66,48,361,6,13,Vehicle,Personal,1
4739,33,106760,Self-Employed,38710,12.78,60,445,4,20,Property,Home,1
4740,60,77861,Employed,4361,17.49,24,826,7,41,None,Business,0
4741,35,28874,Unemployed,8107,9.66,12,665,4,14,Property,Personal,0
4742,28,66729,Unemployed,30438,5.33,12,695,4,7,None,Home,0
4743,39,58734,Unemployed,44201,16.3,24,682,1,47,Vehicle,Business,0
4744,48,37068,Unemployed,46540,8.13,48,697,2,7,None,Home,1
4745,46,53603,Unemployed,8134,8.96,24,396,5,21,Vehicle,Personal,0
4746,36,75564,Unemployed,32429,11.59,48,792,7,41,Property,Personal,1
4747,24,132279,Employed,37005,12.45,24,354,8,34,None,Business,1
4748,50,96489,Employed,30625,10.47,48,598,4,31,Vehicle,Personal,0
4749,52,38745,Self-Employed,3805,12.64,48,417,5,39,None,Home,0
4750,45,33469,Unemployed,46635,8.27,48,733,3,8,Vehicle,Personal,1
4751,58,100174,Self-Employed,21302,12.89,60,384,8,19,None,Business,0
4752,38,53084,Unemployed,11838,15.67,36,614,4,12,Property,Home,1
4753,56,48536,Self-Employed,12960,5.32,24,638,6,5,Property,Business,0
4754,41,123388,Employed,44596,5.83,48,371,9,6,Property,Auto,0
4755,42,60715,Self-Employed,32771,9.52,12,389,3,34,Vehicle,Auto,0
4756,55,118560,Unemployed,39927,14.16,12,771,1,23,None,Business,0
4757,59,56240,Self-Employed,46639,12.68,48,555,2,29,Vehicle,Business,1
4758,26,96426,Self-Employed,38595,10.84,36,337,9,22,Vehicle,Personal,0
4759,59,140181,Self-Employed,8518,12.19,24,351,0,21,Vehicle,Auto,0
4760,47,114003,Employed,20401,14.77,48,397,1,6,None,Auto,0
4761,53,97122,Unemployed,5863,14.9,60,314,7,42,Property,Personal,1
4762,34,39975,Employed,28676,10.29,36,573,9,21,Property,Business,1
4763,33,52621,Self-Employed,48372,9.86,60,768,0,26,None,Business,0
4764,42,109865,Unemployed,41315,13.19,12,352,7,9,Property,Auto,0
4765,30,37939,Self-Employed,24588,16.75,24,498,8,38,Vehicle,Business,0
4766,52,22726,Unemployed,28471,13.04,12,374,1,9,Vehicle,Home,1
4767,59,84358,Employed,35142,8.39,48,699,9,45,None,Personal,0
4768,32,29871,Unemployed,21273,16.35,12,525,7,15,None,Personal,1
4769,23,146174,Unemployed,10399,11.39,60,669,8,35,Vehicle,Personal,0
4770,52,82417,Unemployed,6852,15.07,36,555,3,7,None,Business,0
4771,59,33659,Employed,40970,6.74,12,742,6,12,Property,Personal,1
4772,57,121277,Unemployed,39770,17.35,24,374,5,12,None,Home,0
4773,49,121318,Unemployed,15376,16.63,12,496,4,27,Vehicle,Home,0
4774,30,42678,Self-Employed,30565,10.86,24,515,3,47,None,Business,0
4775,61,91098,Unemployed,45396,16.51,60,479,0,7,Property,Auto,1
4776,45,103206,Unemployed,29890,10.16,24,668,3,7,None,Home,0
4777,61,128583,Unemployed,26869,7.79,48,462,7,45,Vehicle,Business,1
4778,56,77233,Self-Employed,16319,12.17,24,639,0,24,Vehicle,Business,0
4779,57,63905,Unemployed,7016,17.63,12,554,4,6,Property,Business,0
4780,29,81261,Self-Employed,39354,6.19,60,825,2,12,Vehicle,Home,0
4781,57,145829,Self-Employed,15937,17.7,60,597,6,25,None,Business,0
4782,54,80983,Unemployed,32484,7.33,48,675,2,14,None,Personal,1
4783,21,78387,Employed,26079,11.96,60,447,0,6,None,Business,0
4784,50,143921,Unemployed,20740,15.51,12,648,5,33,Property,Personal,1
4785,31,106576,Employed,32007,17.39,48,752,8,7,None,Business,0
4786,32,105244,Self-Employed,48407,5.04,48,668,0,31,None,Home,0
4787,62,96865,Unemployed,34615,13.87,24,408,6,35,Property,Home,0
4788,61,109503,Self-Employed,31524,17.3,60,731,6,48,Vehicle,Auto,0
4789,55,64387,Employed,23261,16.24,48,620,9,6,Vehicle,Business,1
4790,31,136075,Self-Employed,30272,15.59,60,399,0,10,Property,Home,0
4791,60,31248,Employed,16771,17.14,24,483,1,35,None,Auto,1
4792,52,125694,Unemployed,35865,11.83,36,663,6,15,Property,Home,1
4793,57,122672,Self-Employed,39411,11.27,36,786,6,20,None,Business,1
4794,29,68191,Employed,5660,15.03,24,422,7,14,Property,Business,0
4795,33,127773,Unemployed,28228,11.25,36,488,7,42,Vehicle,Auto,0
4796,46,33817,Employed,27119,7.84,60,342,7,6,Property,Business,1
4797,50,77001,Unemployed,11140,5.9,48,646,8,29,None,Business,0
4798,30,64866,Unemployed,19062,14.87,12,312,6,8,Vehicle,Home,1
4799,64,84554,Unemployed,11547,11.31,12,594,2,30,Vehicle,Auto,0
4800,54,138836,Employed,14791,9.85,12,622,3,40,Property,Auto,1
4801,44,82941,Employed,16882,7.59,24,420,2,45,Property,Auto,0
4802,59,94905,Employed,12311,5.56,24,788,4,41,Property,Business,0
4803,21,131572,Employed,32125,7.19,12,372,4,49,Property,Business,0
4804,21,86758,Employed,32608,8.07,12,302,0,11,Vehicle,Auto,0
4805,38,63407,Self-Employed,13980,15.57,12,630,7,38,Property,Business,0
4806,53,70545,Unemployed,19961,15.33,48,709,7,5,None,Personal,0
4807,23,103766,Unemployed,3519,16.09,24,409,0,25,Vehicle,Personal,0
4808,63,70097,Employed,36837,13.03,60,327,8,46,Vehicle,Home,1
4809,37,143041,Employed,27172,11.71,12,797,8,13,Vehicle,Personal,1
4810,58,142320,Self-Employed,32170,17.6,60,461,4,48,Property,Business,0
4811,49,100732,Self-Employed,23480,13.13,48,455,0,36,None,Auto,0
4812,47,95110,Employed,23332,6.16,12,753,4,31,Vehicle,Personal,0
4813,37,118123,Unemployed,36517,13.11,24,488,6,10,None,Home,0
4814,61,101621,Unemployed,10190,11.05,48,491,3,41,Property,Home,0
4815,24,60011,Unemployed,11275,8.18,24,752,9,49,None,Home,0
4816,63,50255,Employed,20088,13.52,48,539,7,22,Vehicle,Business,1
4817,40,91681,Employed,13926,9.97,48,429,4,18,None,Business,0
4818,50,122532,Unemployed,34302,6.71,12,378,7,23,Property,Home,0
4819,62,39023,Employed,2318,16.16,12,450,3,19,Vehicle,Auto,0
4820,42,91866,Self-Employed,45011,17.7,48,774,9,31,Property,Business,1
4821,54,34990,Employed,24681,11.7,60,576,1,10,Vehicle,Business,0
4822,56,52247,Employed,48921,16.02,12,322,4,9,None,Auto,1
4823,21,119653,Unemployed,44979,7.61,36,671,3,14,None,Auto,1
4824,47,44956,Unemployed,40584,13.27,36,451,7,30,None,Business,1
4825,56,132454,Employed,43986,11.03,60,604,2,32,Property,Personal,0
4826,57,88486,Employed,6444,14.89,60,736,7,22,Property,Home,0
4827,55,106412,Self-Employed,6497,16.62,24,841,3,25,Vehicle,Home,0
4828,38,59186,Employed,27314,11.39,60,428,1,31,Vehicle,Auto,1
4829,63,137438,Self-Employed,12440,10.2,48,407,5,10,None,Auto,0
4830,23,23392,Unemployed,30841,13.77,36,404,3,43,None,Home,0
4831,59,84208,Unemployed,41185,8.54,36,349,6,44,Property,Business,0
4832,59,85210,Unemployed,10790,13.01,36,630,9,11,Property,Business,1
4833,63,98302,Self-Employed,11426,11.83,36,651,6,26,Property,Business,1
4834,57,146741,Employed,25249,14.02,48,448,2,39,Vehicle,Home,0
4835,33,32622,Self-Employed,13744,12.92,24,642,7,17,Property,Personal,0
4836,22,144326,Self-Employed,25143,11.15,12,515,0,41,Property,Personal,1
4837,38,83222,Self-Employed,2344,10.15,36,706,3,19,Property,Home,0
4838,54,32283,Employed,18457,11.26,60,734,4,28,Property,Home,0
4839,61,42192,Employed,30524,13.16,60,719,8,12,None,Business,1
4840,53,34819,Unemployed,42487,17.79,60,526,7,16,None,Personal,1
4841,24,102703,Self-Employed,8172,17.62,48,463,5,34,Property,Auto,1
4842,49,41755,Unemployed,18574,5.7,12,515,4,22,Vehicle,Business,1
4843,24,70707,Unemployed,19224,5.89,24,626,0,17,None,Business,0
4844,37,47242,Self-Employed,2114,16.54,48,436,2,44,Property,Business,0
4845,26,108367,Self-Employed,34332,11.66,24,574,4,16,None,Home,1
4846,27,115509,Unemployed,17163,5.35,36,633,8,10,Property,Auto,0
4847,26,55474,Unemployed,43546,7.18,24,800,3,41,Vehicle,Personal,0
4848,53,79280,Self-Employed,20368,14.24,60,758,8,19,Property,Home,0
4849,52,126797,Unemployed,29907,12.46,36,778,2,26,Vehicle,Personal,0
4850,54,129485,Employed,28343,7.36,60,648,6,39,None,Auto,0
4851,22,29471,Self-Employed,28742,13.85,48,789,9,42,Property,Personal,0
4852,33,22687,Unemployed,29691,12.47,12,704,9,19,Vehicle,Home,1
4853,42,51187,Self-Employed,49481,7.99,12,753,3,26,Property,Business,1
4854,41,29107,Employed,26920,17.85,60,446,3,8,None,Auto,1
4855,44,71433,Self-Employed,33106,12.75,60,449,6,37,None,Home,1
4856,58,81398,Employed,21715,13.3,36,666,0,18,Vehicle,Business,0
4857,29,29160,Self-Employed,41272,8.04,60,469,7,41,None,Auto,1
4858,49,104092,Unemployed,17092,12.3,24,804,7,47,Property,Personal,0
4859,43,68828,Employed,33183,17.5,24,482,1,42,None,Personal,1
4860,58,134340,Employed,8236,14.45,48,787,7,11,Vehicle,Home,0
4861,26,40460,Self-Employed,47346,10.57,48,790,1,38,Vehicle,Personal,1
4862,53,147941,Self-Employed,14254,15.13,12,301,7,21,Property,Auto,1
4863,62,129025,Employed,33699,15.68,24,644,0,49,Vehicle,Personal,0
4864,54,53259,Unemployed,6775,10.11,48,324,8,39,Vehicle,Auto,1
